Key,koreana
workingGraniteSinkDesc,근처에 물이 없다면 쓸만합니다
DFworkingutilitySink,작업용 다목적 싱크대
workingutilitySinkDesc,근처에 물이 없다면 쓸만합니다
DFLathe,휴대용 선반
latheDesc,휴대성은 상대적입니다. 선반이 너무 크기 떄문이죠\n총기 부품을 만드는 제작대입니다
DFMandP,절구통
MandPDesc,씨앗과 동물 먹이를 더 적은 재료로 제작합니다. 밀가루 제작에 필요합니다.
DFworkstationMetal,금속 작업대
workstationMetalDesc,"금속 작업대를 사용하면 금속 아이템, 특히 단조강으로 이용한 아이템을 제작할 수 있습니다"
DFworkstationTailor,재봉 작업대
workstationTailorDesc,"재봉 작업대로 다양한 천, 가죽 아이템을 만들 수 있습니다"
DFradio,라디오
radioDesc,이 라디오는 날짜와 시간을 알려줍니다. 퀘스트를 제작하는 작업대입니다.
DFwritingDesk,글쓰기 책상
writingDeskDesc,누가 집에 있는 멋진 책상을 좋아하지 않겠어요? 스킬 책과 직업 책을 더 적은 재료로 만들 수 있습니다
DFoilPump,오일 펌프
oilPumpDesc,스스로 원유를 추출할 수 있다는 것은 멸망한 세계에서 꽤 유용한 일입니다. 오일 펌프가 그럴겁니다.
DFseedApple,사과 (씨앗)
seedAppleDesc,사과 씨앗. 사과 나무로 자랍니다
DFseedOrange,오렌지 (씨앗)
seedOrangeDesc,오렌지 씨앗. 오렌지 나무로 자랍니다
DFseedBanana,바나나 (씨앗)
seedBananaDesc,바나나 씨앗. 바나나 나무로 자랍니다
DFseedCoconut,코코넛 (씨앗)
seedCoconutDesc,코코넛 씨앗. 코코넛 나무로 자랍니다
seedWheatDesc,밀 씨앗. 밀을 재배합니다
seedTomatoDesc,토마토 씨앗. 토마토를 재배합니다
seedCarrotDesc,당근 씨앗. 당근을 재배합니다
Commercial_Door_v1(Unlocked),문 (잠금 해제됨)
Commercial_Door_v2(Unlocked),문 (잠금 해제됨)
Commercial_Door_v3(Unlocked),문 (잠금 해제됨)
Commercial_Door_2_v1(Unlocked),문 (잠금 해제됨)
Commercial_Door_2_v2(Unlocked),문 (잠금 해제됨)
Commercial_Door_2_v3(Unlocked),문 (잠금 해제됨)
Commercial_Door_4_v1(Unlocked),문 (잠금 해제됨)
Commercial_Door_4_v2(Unlocked),문 (잠금 해제됨)
Commercial_Door_4_v3(Unlocked),문 (잠금 해제됨)
House_Door_v1(Unlocked),문 (잠금 해제됨)
House_Door_v2(Unlocked),문 (잠금 해제됨)
House_Door_v3(Unlocked),문 (잠금 해제됨)
House_Door_2_v1(Unlocked),문 (잠금 해제됨)
House_Door_2_v2(Unlocked),문 (잠금 해제됨)
House_Door_2_v3(Unlocked),문 (잠금 해제됨)
rebarFrameArch,철근 프레임 아치
rebarFrameCTRPlate,판형 철근 프레임 중앙
rebarFrameCTRPole,철근 프레임 막대 (중앙)
rebarFramePillar50,철근 프레임 기둥 50
rebarFramePole,철근 프레임 막대
rebarFrameCTREighth,철근 프레임 8형 (중앙)
steelBars,강철봉
steelBarsCentered,강철봉 (중앙)
steelBarsDesc,"강철봉 사이로 사격을 할 수 있으며, 적절한 보호 기능도 제공합니다"
titaniumBlocksGroupDesc,티타늄 블록은 가장 단단한 블록입니다. 직업: 노동자만 제작할 수 있습니다
titaniumFramesGroupDesc,"고급 화덕에서 만들어진 프레임으로, 단조 티타늄으로 업그레이드 되었습니다. 블록을 완성하면 부수기 힘드므로 업그레이드 전에 잘 확인하고 배치해야합니다. 직업: 노동자만 제작할 수 있습니다"
titaniumBarsDesc,"티타늄봉 사이로 사격을 할 수 있으며, 적절한 보호 기능도 제공합니다"
DFchickenCoop,닭장
DFChickenCoopFull,닭장
chickenCoopDesc,닭장을 밖에 두고 알이 부화할 때까지 기다리세요. 수확한 후에는 동물 사료로 다시 업그레이드 해야합니다 (사료를 손에 쥐고 닭장을 우클릭 하세요)
DFchickenNest,닭 둥지
chickenNestDesc,닭이 선물을 남겼어요
DFanimalSnare,동물 올가미덫
animalSnareDesc,동물 올가미덫을 밖에 설치하고 덫이 튀어오를때까지 기다렸다가 동물을 잡으세요
DFBaitedSnareCaptured,작동한 올가미덫
BaitedSnareCapturedDesc,잡힌게 있어요!
DFcarMuscleBlack,머슬카
DFcarMuscleBlue,머슬카
DFcarAmbulance,구급차
DFcarMuscleBlackDmg,손상된 머슬카
DFcarMuscleBlueDmg,손상된 머슬카
DFcarAmbulanceDmg,손상된 구급차
DFMotorbike,오토바이
DFMotorbikeDmg,손상된 오토바이
DFAPCLocked,군용 장갑차
DFAPCUnlocked,군용 장갑차
DFAPCDamaged,손상된 군용 장갑차
DFScoutLocked,군용 수색차
DFScoutUnlocked,군용 수색차
DFScoutDamaged,손상된 군용 수색차
DFTruckLocked,군용 트럭
DFTruckUnlocked,군용 트럭
DFTruckDamaged,손상된 군용 트럭
DFcarPolice,경찰차
DFcarPoliceDmg,손상된 경찰차
DFcarTaxi,택시
DFcarTaxiDmg,손상된 택시
DFcarMailtruck,우체국 트럭
DFcarMailtruckDmg,손상된 우체국 트럭
DFcarSchoolbus,스쿨 버스
DFcarSchoolbusDmg,손상된 스쿨 버스
DFcarFireTruck,소방차
DFcarFireTruckDmg,손상된 소방차
DFcarGarbageTruck,쓰레기 수거 트럭
DFcarGarbageTruckDmg,손상된 쓰레기 수거 트럭
DFbuffOrangeTeaName,오렌지 차
DFbuffOrangeTeaDesc,오렌지 차는 제한된 시간 동안 스태미너를 유지시켜주고 식중독에 도움을 줍니다
DFbuffOrangeTeaTooltip,에너지가 솟아오릅니다
DFbuffTreeSapName,수액
DFbuffTreeSapDesc,수액은 제한된 시간 동안 스태미너를 유지시켜줍니다
DFbuffTreeSapTooltip,에너지가 솟아오릅니다
DFbuffTreeSicknessName,당 질병 
DFbuffTreeSicknessDesc,어렸을 때 설탕 많이 먹고 아팠던 거 기억나? 이것도 마찬가지야.
DFbuffTreeSicknessTooltip,몸이 안 좋습니다
buffAverageFoodDesc,평범한 음식을 섭취했습니다. 버프 시간동안 체력을 재생합니다
buffHazmatCompleteDesc,방호 장비를 모두 착용했습니다. 대부분의 방사능을 막습니다. 맵의 끝자락에 있는 방사능 경계는 막을 수 없습니다
buffHazmatCompleteName,방사능 보호
buffHazmatCompleteTooltip,대부분의 방사능으로부터 보호됩니다
buffPowerArmorCompleteDesc,미래공학 방어구를 모두 착용했습니다. 대부분의 방사능을 막습니다. 맵의 끝자락에 있는 방사능 경계는 막을 수 없습니다
buffPowerArmorCompleteName,미래공학 방어구
buffPowerArmorCompleteTooltip,대부분의 방사능으로부터 보호됩니다
buffAverageFoodName,평범한 음식
buffAverageFoodTooltip,평범한 음식입니다
buffGoodFoodDesc,당신은 좋은 음식을 섭취했습니다. 버프 시간동안 체력을 재생합니다
buffGoodFoodName,좋은 음식
buffGoodFoodTooltip,이거 꽤 좋은 음식이네요
buffAverageDrinkDesc,평범한 음료을 섭취했습니다. 버프 시간동안 생명력 최대치를 재생합니다
buffAverageDrinkName,평범한 음료
buffAverageDrinkTooltip,평범한 음료네요
buffGoodDrinkDesc,당신은 좋은 음료를 마셨습니다. 버프 시간동안 버프 시간동안 체력을 재생합니다.
buffGoodDrinkName,좋은 음료
buffGoodDrinkTooltip,이거 꽤 좋은 음료네요
buffRottenFoodDesc,썩은 음식은 배를 아프게 합니다. 나을때까지 기다리는게 좋을 겁니다
buffRottenFoodName,썩은 음식
buffRottenFoodTooltip,우웩! 썩은거잖아!
modGunShotgunTubeExtenderMagazine,튜브 확장 개조
modGunShotgunTubeExtenderMagazineDesc,펌프식 샷건과 반자동 샷건 그리고 윈체스터 샷건의 탄창 용량을 4발로 늘립니다.
Current XP/XP to Next Level:,현재 XP/필요 XP:
DFparamedicKitBundle,구급 키트 상자 (2)
DFfirstAidKitBundle,응급 치료 키트 상자 (3)
DFfirstAidBandageBundle,응급 치료용 붕대 상자 (5)
DFsterileBandageBundle,멸균 붕대 상자 (5)
DFammoShotgunCoilBreachingSlugBundle,코일 샷건 돌파 슬러그 탄약 상자 (150)
DFdrinkRiceMilk,쌀우유
DFdrinkRiceMilkDesc,"우유입니다. 쌀로 만들었죠. 네, 그렇습니다."
perkGetOffMyLandName,내 땅에서 썩 꺼져
perkGetOffMyLandDesc,농부들의 샷건 사랑을 느껴보세요.
perkGetOffMyLandLongDesc,"유해조수, 침입자,  좀비로부터 사유지를 지키는데는 샷건만한게 없습니다. 이 특성은 샷건에 관해 보너스를 줍니다."
perkGetOffMyLandRank1Desc,집 지키기
perkGetOffMyLandRank2Desc,이 망할 꼬맹이가!
perkGetOffMyLandRank3Desc,꺼져!
perkGetOffMyLandRank4Desc,클레이 사격
perkGetOffMyLandRank5Desc,스위스 치즈
perkGetOffMyLandRank1LongDesc,일반 샷건 탄약에 있는 대상 방어력 상승을 무시합니다.샷건이 나무 블록에 주는 데미지가 엄.청 줄어듭니다
perkGetOffMyLandRank2LongDesc,샷건 사용 중 받는 데미지 -5%
perkGetOffMyLandRank3LongDesc,샷건 사용 중 달리기 속도 +10%
perkGetOffMyLandRank4LongDesc,샷건의 유효 사거리 +50%. 사거리 +100%
perkGetOffMyLandRank5LongDesc,샷건으로 적을 파괴할 확률 +25%
ammo9mmBulletSteelHP,HP 9mm 강철 탄약
ammo9mmBulletSteelAP,AP 9mm 강철 탄약
ammo44MagnumBulletSteelHP,HP 44구경 매그넘 강철 탄약
ammo44MagnumBulletSteelAP,AP 44구경 매그넘 강철 탄약
ammo762mmBulletSteelHP,HP 7.62mm 강철 탄약
ammo762mmBulletSteelAP,AP 7.62mm 강철 탄약
Elevator3x3ControlFloor,엘리베이터 제어 층 (3x3x3)
Elevator3x3Floor,엘리베이터 추가 층 (3x3x3)
ElevatorPlatform3x1x3ControlFloor,엘리베이터 제어 층 (3x1x3)
ElevatorPlatformFloor3x1x3,엘리베이터 추가 층 (3x1x3)
Elevator1x1ControlFloor,엘리베이터 제어 층 (1x1)
Elevator1x1Floor,엘리베이터 추가 층 (1x1)
Elevator2x2ControlFloor,엘리베이터 제어 층 (2x2)
Elevator2x2Floor,엘리베이터 추가 층 (2x2)
Elevator4x6ControlFloor,엘리베이터 제어 층 (4x6)
Elevator4x6Floor,엘리베이터 추가 층 (4x6)
Elevator6x8ControlFloor,엘리베이터 제어 층 (6x8)
Elevator6x8Floor,엘리베이터 추가 층 (6x8)
ElevatorControlFloor,엘리베이터 제어 층 (3x4x3)
ElevatorFloor,엘리베이터 추가 층 (3x4x3)
ElevatorControlFloorDesc,엘리베이터 제어 층. 각 엘리베이터는 최소 1개의 제어 층이 필요합니다. 제어 층과 일치하는 추가 층 블록으로 원하는 만큼 추가 층을 설치하세요.
ElevatorFloorDesc,엘리베이터 추가 층. 엘리베이터에 추가 층을 만드는데 사용합니다. 엘리베이터가 작동하려면 1개의 일치하는 제어 층이 있어야 합니다.
blockcommand_useElevator,엘리베이터 사용
blockcommand_callElevator,엘리베이터 호출
pwdGarageDoor,차고 문(전원 연결됨)
pwdVaultDoor,금고 문(전원 연결됨)
pwdIronDoor,철제 문(전원 연결됨)
pwdHatch,해치(전원 연결됨)
pwdDrawBridge,도개교(전원 연결됨)
ConcreteDoorControl,콘크리트 문 제어
DoorControlRelay,문 제어 릴레이
DFgunLaserM60,레이저 M60
DFgunLaserM60Desc,기관총은 다루기엔 무겁지만 자동사격하기에는 탁월합니다. 이 물건은 에너지 전지를 사용하는 레이저 무기입니다. 악마를 죽이는데 좋습니다.\n\n수리 키트로 수리합니다.
rScrapIronLogSpike5,R 철제 통가시 5
rWoodLogSpike2,강화형 목재 통가시 2
rWoodMetalLogSpike3,강화형 목재 금속 통가시 3
scrapIronLogSpike4,철제 통가시
steelLogSpike6,강철 통가시 6
woodLogSpike1,목재 통가시 함정
woodLogSpike1Desc,"통가시 트랩은 가시 트랩보다 적에게 더 큰 피해를 주며, 무력화 및 처치할 수 있으며 더 오래 지속됩니다. 보조 행동을 사용해 배치할 수 있습니다. (업그레이드 가능)"
DFplayerCabinetSecure,안전한 수납장
DFplayerCabinetTopSecure,안전한 수납장
DFplayerCabinetOldBottomSecure,안전한 수납장
DFplayerCabinetOldTopSecure,안전한 수납장
DFplayerCabinetInsecure,안전하지 않은 수납장
DFplayerCabinetTopInsecure,안전하지 않은 수납장
DFplayerCabinetOldBottomInsecure,안전하지 않은 수납장
DFplayerCabinetOldTopInsecure,안전하지 않은 수납장
DFplayerCabinetOldCornerSecure,안전한 수납장
DFplayerCabinetOldCornerInsecure,안전하지 않은 수납장
DFplayerCabinetCornerSecure,안전한 수납장
DFplayerCabinetCornerInecure,안전하지 않은 수납장
playerCabinetDesc,이 멋진 안전한 수납장으로 당신의 주방을 완성하세요!
DFplayerGunSafe,안전한 총기류 보관함
DFplayerGunSafeInsecure,안전하지 않은 총기류 보관함
playerGunSafeDesc,소중한 총기를 안전하게! 여러 개의 화기와 부품을 보관할 수 있는 넉넉한 공간입니다
DFplayerMunitionsBox,안전한 군수품 상자
DFplayerMunitionsBoxInescure,안전하지 않은 군수품 상자
playerMunitionsBoxDesc,소중한 탄약을 안전하게! 여러 종류의 탄약과 부품을 저장할 수 있는 넉넉한 공간입니다
DFplayerFridgeRetro,안전한 구식 냉장고
DFplayerFridgeRetroInsecure,안전하지 않은 구식 냉장고
DFplayerFridgeSteel,안전한 스테인리스 냉장고
DFplayerFridgeSteelInsecure,안전하지 않은 스테인리스 냉장고
playerFridgeGroupDesc,"만약 음식이 상했다면, 여기에 보관하는 것이 좋을 거예요."
FlagUSA,설치 가능한 깃발
FlagRepo,설치 가능한 깃발
FlagInfection,설치 가능한 깃발
FlagRadiation,설치 가능한 깃발
FlagSheldon,설치 가능한 깃발
FlagGuppy,설치 가능한 깃발
FlagSphereii,설치 가능한 깃발
FlagLooted,설치 가능한 깃발
flagDesc,배치하고 다시 가져올 수 있는 깃발입니다. 관심 지점을 표시하는 데 유용합니다.
flagPole,깃대
flagPoleDesc,헝겊 조각을 매달고 깃발인 척하는 데 사용됩니다
flagCanvas,깃발 캔버스
flagCanvasDesc,천을 함께 꿰매어 크고 텅 빈 캔버스 조각을 만들어 독자적인 깃발을 만들 수 있습니다
DFKagesBook,케이지의 책
KagesBookDesc,이 책에는 한 문장이 쓰여 있다. SKILL NOTES 4 DAYZ!
DFgunPorkinsShotgun,[DECEA3]MSgt 포킨스의 샷건[-]
DFgunPorkinsShotgunDesc,적을 쓸어위한 최고의 스텔스 샷건
DFEriksHammer,[DECEA3]에릭의 해머[-]
DFEriksHammerDesc,큰 망치로 벌레를 내려 찍는 것보다 더 좋은 방법은 무엇일까?
DFCivilianAdminBook,관리자: 청소부 책
DFFarmerAdminBook,관리자: 농부 책
DFHunterAdminBook,관리자: 사냥꾼 책
DFLaborerAdminBook,관리자: 노동자 책
DFMechanicAdminBook,관리자: 기계공 책
DFScientistAdminBook,관리자: 과학자 책
DFSecurityAdminBook,관리자: 보안요원 책
DFSurvivalistAdminBook,관리자: 생존주의자 책
AdminClassBookDesc,"관리자만 읽을 수 있습니다. 플레이어가 적절한 직업 퀘스트를 완료한 것처럼 모든 XP, 특성, 제작법 및 스킬을 부여하기 위해 사용됩니다."
DFLevelUpAdminBook,관리자: 레벨업 책
AdminGainLvlBookDesc,"관리자만 읽을 수 있습니다. 레벨 업에 충분한 10,000XP를 플레이어에 부여하는 데 사용됩니다. 반복 가능한 퀘스트입니다."
DFclayBucketEmpty,양동이
DFclayBucketEmptyDesc,빈 양동이는 물을 채우거나 옮기는 데 사용할 수 있습니다
DFclayBucketRiverWater,물 양동이
DFclayBucketFullDesc,물은 폐쇄된 구조나 구멍에 부어 저장할 수 있습니다
DFwaterBarrelFullItem,물 통 (가득참)
DFwaterBarrelFullItemDesc,"물이 가득 찬 통. 그것은 결국 마를 것입니다. 캔, 병, 통을 채우는 물통으로 사용 됩니다."
DFwaterBarrelEmptyItem,물 통
DFwaterBarrelEmptyItemDesc,빈 물 통. 수원에서 채울 수 있습니다.
DFwaterBarrelFull,물 통 (가득참)
DFwaterBarrelEmpty,물 통 (비어있음)
DFJunctionBox,배전함
DFJunctionBoxDesc,전선을 숨기는데 유용합니다
DFRainCatcher,빗물 채집기
DFRainCatcher2,빗물 채집기
DFRainCatcherDesc,땅에 놓고 기다리세요. 근처에 물 블록을 생성합니다. 농사에 유용합니다
DFScifiAIOT,레이저 만능도구
scifiAIOTDesc,레이저만 있으면 모든 게 좋아져요! 수리 및 분해에 사용할 수 있습니다
SciFiChair,편안한 의자
SciFiDesk,책상
ScifiCrate,보관함
ScifiLocker,보관소
ScifiCrateEmpty,보관함
ScifiLockerEmpty,보관소
SciFiDoubleDoorBlue,잠긴 문
SciFiDoubleDoorBlueUnlock,열린 문
SciFiDoubleDoorRed,잠긴 문
SciFiDoubleDoorRedUnlock,열린 문
SciFiDoor,잠긴 문
SciFiDoorUnlock,열린 문
ScifiPortalOn,활성화된 차원문
ScifiPortalOff,비활성화된 차원문
DemonPortalOn,활성화된 악마 차원문
DemonPortalDestroyed,손상된 악마 차원문
ScifiBench,레이저 작업대
ScifiBenchDesc,레이저만 있으면 모든 게 좋아져요! 일반 작업대나 금속 작업대에서 만드는 아이템을 만들 수 있습니다.
SciFiForge,퓨전 화덕
SciFiForgeDesc,인류가 알고 있는 모든 금속을 녹입니다. 유리나 돌은 녹일 수 없습니다
DFmeleeWeaponLaserSword,광선검
laserSwordDesc,레이저만 있으면 모든 게 좋아져요! 좀비를 썰고 다지기 좋습니다. 고기도 도축할 수 있습니다
DFresourceEnergyCell,에너지 전지
energyCellDesc,레이저 무기의 탄약입니다. 레이저 장비를 수리할 수도 있습니다
DFgunLaserPistol,레이저 권총
LaserPistolDesc,레이저만 있으면 모든 게 좋아져요! 뿌슝! 뿌슝! 에너지 전지를 탄약으로 사용합니다. 레이저 관련 기술로 제작할 수 있습니다
DFgunLaserSniper,레이저 라이플
DFgunLaserSniperDesc,레이저만 있으면 모든 게 좋아져요! 뿌슝! 뿌슝! 스코프 내장형. 에너지 전지를 탄약으로 사용합니다. 레이저 관련 기술로 제작할 수 있습니다
DFLaserWeaponParts,레이저 무기 부품
DFLaserPistolGrip,레이저 권총 손잡이
DFLaserPistolReceiver,레이저 권총 몸통
DFLaserPistolBarrel,레이저 권총 총열
partsLPistolGroupDesc,레이저 권총의 일부입니다. 레이저 관련 기술로 레이저 권총을 제작할 수 있습니다
DFLaserRifleStock,레이저 라이플 개머리판
DFLaserRifleReceiver,레이저 라이플 몸통
DFLaserRifleBarrel,레이저 라이플 총열
partsLaserRifleGroupDesc,레이저 라이플의 일부입니다. 레이저 관련 기술로 레이저 라이플을 제작할 수 있습니다
partsLaserDesc,레이저 총기의 일반적인 부품입니다. 레이저 관련 기술로 레이저 총기를 제작할 수 있습니다
DFresearchNotes,연구 노트
researchNoteDesc,이 노트는 낙서만 적혀있는걸로 보이는데요. 잘 해석하면 유용하게 사용할 수 있을 수도...?
DFfutureTechBook,미래는 지금!
futureTechBookDesc,세상이 망하기 전에 레이저 기술을 연구하고 있던 사람들이 남겨 놓은 책입니다. 이 책이 레이저 관련 기술을 가르쳐 줄 것입니다.
DFKeycardGreen,출입증 (초록)
DFKeycardBlue,출입증 (파랑)
DFKeycardRed,출입증 (빨강)
KeycardDesc,잠긴 문을 여는데 사용합니다
DFrawUranium,우라늄 원석
rawUraniumDesc,일반적으로 방사능 처리에 사용합니다. 나중에 도움이 될까요?
DFenrichedUranium,농축 우라늄
enrichedUraniumDesc,방사능이 높습니다. 주머니에 쑤셔넣으면 큰일납니다!
DFplutonium,플루토늄
plutoniumDesc,방사능이 높습니다. 일반적으로 방사능 처리에 사용합니다. 나중에 도움이 될까요?
combatAxeSchematic,전투도끼 도면
combatAxeSchematicDesc,전투토끼를 제작법이 적혀있습니다
DFGenericSchematic,일반 회로도
DFGenericSchematicDesc,일반 회로도 종이. 복잡한 아이템을 만들 때 필요합니다.
DFV8Engine,V8 엔진
V8EngineDesc,"인류 최고의 엔진, 휘발유를 더 많이 보관할 수 있지만 그만큼 많이 사용합니다. 기계공만 제작가능합니다"
backpackSmall,소형 배낭
backpackSmallDesc,아주 기초적이죠. 막대기와 식물섬유로 제작 할 수 있습니다. 아이템을 더 들고 다닐 수 있습니다
backpackMedium,중형 배낭
backpackMediumDesc,"가죽, 천, 접착 테이프로 제작 할 수 있습니다. 소형보다 더 많은 아이템을 들고 다닐 수 있습니다"
backpackLarge,대형 배낭
backpackLargeDesc,생존주의자만 제작가능합니다. 모든 배낭 중에서 가장 많은 아이템을 들고 다닐 수 있습니다
modGunMeleeBlessedMetalNewDesc,악마 표적에 대한 대미지가 100% 증가합니다.\n언데드 표적에 대한 대미지가 15% 증가합니다.\n개조 등급: 3
modGunMeleeBlessedMetal,신성한 금속 개조
modArmorTacRiggingInt,전술 조끼
modArmorTacRiggingBasic,기초 전술 조끼
modArmorTacRiggingAdvanced,고급 전술 조끼
modArmorTacRiggingAdvancedDesc,아이템 소지량을 늘려주는 군사용 전술 장비입니다. 직업: 보안요원만 만들 수 있습니다. 가슴 갑옷에 사용합니다.
modGunRechargableBattery,배터리 재활용 개조
modGunRechargableBatteryDesc,레이저 총 개조. 전투 중 50% 확률로 탄환을 돌려줍니다.
modGunBrassCatcher,탄피 회수 개조
modGunBrassCatcherAdv,고급 탄피 회수 개조
modGunBrassCatcherAdvDesc,총기 개조. 전투 중 100% 확률로 탄피를 돌려받습니다. 직업: 보안요원만 만들 수 있습니다
DFtechPhysical,신체단련 주사
DFtechPhysicalDesc,높은 수준의 주사는 당신의 체력을 증가시킵니다
DFtechOxygen,초인 주사
DFtechOxygenDesc,높은 수준의 주사는... 당신을 엉망진창으로 만듭니다... 좋은 쪽으로
DFtechHealing,치유가속 주사
DFtechHealingDesc,높은 수준의 주사는 체력 재생력을 증가시킵니다
DFbioBullet,총알받이 주사
DFbioBulletDesc,높은 수준의 주사는 물리 저항과 원소 저항을 증가시킵니다
DFbioGoFast,누구보다 빠르게 주사
DFbioGoFastDesc,높은 수준의 주사는 걷는 속도와 달리는 속도를 증가시킵니다
DFbioImmune,면역체계 향상 주사
DFbioImmuneDesc,높은 수준의 주사는 치명적인 질병을 떨쳐낼 확률을 증가시킵니다.
DFbabyCow,송아지 (암컷)
DFbabyCowDesc,아기 동물! 아기 동물은 같은 종류의 동물들과 사육할 수 있습니다. 도구벨트에서 왼쪽 클릭으로 배치할 수 있습니다
DFbabyBull,송아지 (수컷)
DFbabyBullDesc,아기 동물! 아기 동물은 같은 종류의 동물들과 사육할 수 있습니다. 도구벨트에서 왼쪽 클릭으로 배치할 수 있습니다
DFbabySheep,아기 양 (암컷)
DFbabySheepDesc,아기 동물! 아기 동물은 같은 종류의 동물들과 사육할 수 있습니다. 도구벨트에서 왼쪽 클릭으로 배치할 수 있습니다
DFbabyRam,아기 양 (수컷)
DFbabyRamDesc,아기 동물! 아기 동물은 같은 종류의 동물들과 사육할 수 있습니다. 도구벨트에서 왼쪽 클릭으로 배치할 수 있습니다
DFbabyGoatFemale,아기 염소 (암컷)
DFbabyGoatFemaleDesc,아기 동물! 아기 동물은 같은 종류의 동물들과 사육할 수 있습니다. 도구벨트에서 왼쪽 클릭으로 배치할 수 있습니다
DFbabyGoatMale,아기 염소 (수컷)
DFbabyGoatMaleDesc,아기 동물! 아기 동물은 같은 종류의 동물들과 사육할 수 있습니다. 도구벨트에서 왼쪽 클릭으로 배치할 수 있습니다
DFbabyBoarFemale,아기 멧돼지 (암컷)
DFbabyBoarFemaleDesc,아기 동물! 아기 동물은 같은 종류의 동물들과 사육할 수 있습니다. 도구벨트에서 왼쪽 클릭으로 배치할 수 있습니다
DFbabyBoarMale,아기 멧돼지 (수컷)
DFbabyBoarMaleDesc,아기 동물! 아기 동물은 같은 종류의 동물들과 사육할 수 있습니다. 도구벨트에서 왼쪽 클릭으로 배치할 수 있습니다
DFbabyWolfFemale,아기 늑대 (암컷)
DFbabyWolfFemaleDesc,아기 동물! 아기 동물은 같은 종류의 동물들과 사육할 수 있습니다. 도구벨트에서 왼쪽 클릭으로 배치할 수 있습니다
DFbabyWolfMale,아기 늑대 (수컷)
DFbabyWolfMaleDesc,아기 동물! 아기 동물은 같은 종류의 동물들과 사육할 수 있습니다. 도구벨트에서 왼쪽 클릭으로 배치할 수 있습니다
DFSpawnCowBaseFemale,송아지 (암컷)
DFSpawnCowBaseMale,송아지 (수컷)
DFSpawnSheepBaseFemale,아기 양 (암컷)
DFSpawnSheepBaseMale,아기 양 (수컷)
DFSpawnGoatBaseFemale,아기 염소 (암컷)
DFSpawnGoatBaseMale,아기 염소 (수컷)
DFSpawnBoarBaseFemale,아기 멧돼지 (암컷)
DFSpawnBoarBaseMale,아기 멧돼지 (수컷)
DFSpawnWolfBaseFemale,아기 늑대 (암컷)
DFSpawnWolfBaseMale,아기 늑대 (수컷)
DFresourceNanites,나노봇
DFresourceNanitesDesc,다양한 응용 프로그램을 갖춘 나노봇. 소문으로는 그들이 신체적인 기량을 향상시키는데 사용되었다고 한다
DFresourceDemonicEssence,악마의 정수
DFresourceDemonicEssenceDesc,당신은 아마 이것을 손으로 만지고 싶지 않을 거예요. 하지만 제대로 쓰면 강화된 버프를 얻을 수 있을 겁니다
DFtitaniumBars,티타늄봉
DFtitaniumBarsCentered,티타늄봉 (중앙)
DFtitaniumBlock,티타늄 블록
DFtitaniumBlockVariantHelper,티타늄 블록
DFtitaniumArch,티타늄 아치 (2m)
DFtitaniumArrowSlitHalf,화살 구멍 (티타늄)
DFtitaniumCNRFull,티타늄 (전체 모서리)
DFtitaniumCNRInside,티타늄 (내부 모서리)
DFtitaniumCNRRamp,티타늄 램프 (모서리)
DFtitaniumCNRRampFiller,티타늄 램프 (모서리 혼합물)
DFtitaniumCNRRound,티타늄 모서리 (원형)
DFtitaniumCNRRoundTop,티타늄 모서리 (원형 상부)
DFtitaniumCTREighth,티타늄 8형 (CTR)
DFtitaniumCTRPlate,판형 티타늄 중앙
DFtitaniumCTRpole,티타늄 막대 (중앙)
DFtitaniumEighth,티타늄 1/8 블록
DFtitaniumGableInvertedHalf,티타늄 박공 (1/2 반전)
DFtitaniumGableInvertedQuarter,티타늄 박공 (1/4 반전)
DFtitaniumGableInvertedSteep,티타늄 박공 (경사 반전)
DFtitaniumGableQuarter,티타늄 박공 (1/4)
DFtitaniumHalf,티타늄 1/2 블록
DFtitaniumPillar100,티타늄 기둥 100
DFtitaniumPillar100Cap,티타늄 기둥 100 캡
DFtitaniumPillar50,티타늄 기둥 50
DFtitaniumPlate,판형 티타늄
DFtitaniumPlateOffset,판형 티타늄 (오프셋)
DFtitaniumPole,티타늄 막대
DFtitaniumPyramid,티타늄 피라미드
DFtitaniumQuarter,티타늄 1/4 블록
DFtitaniumQuarterCNR,티타늄 1/4 모서리
DFtitaniumQuarterCNR3Way,티타늄 1/4 모서리 (3방향)
DFtitaniumQuarterSCtr,티타늄 1/4 (사각기둥)
DFtitaniumQuarterTeeSCtr,티타늄 1/4 (T형 사각기둥)
DFtitaniumRamp,티타늄 램프
DFtitaniumStairs25,티타늄 계단
DFtitaniumStairs25CornerCNR,티타늄 계단 (모서리)
DFtitaniumStairsFilledRailingLeft,티타늄 계단 (왼쪽 난간)
DFtitaniumStairsFilledRailingRight,티타늄 계단 (오른쪽 난간)
DFtitaniumSupport,티타늄 지주
DFtitaniumWedge,쐐기형 티타늄
DFtitaniumWedgeCNRInsideBottom,쐐기형 티타늄 (내부 모서리 하부)
DFtitaniumWedgeCNRInsideSteepBase,쐐기형 티타늄 경사 (내부 모서리 토대)
DFtitaniumWedgeCNRInsideSteepTop,쐐기형 티타늄 경사 (내부 모서리 상부)
DFtitaniumWedgeCNRInsideTop,쐐기형 티타늄 (내부 모서리 상부)
DFtitaniumWedgeCNRSteepBase,쐐기형 티타늄 경사 (모서리 토대)
